                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    147,                 1.2533,                 1.0886,                 1.6395,                0.85855,                0.77778,                0.85089,                0.56857,                 1.2856,                 1.0052,                 1.8489,              0.0006108,              0.0006108,              0.0006108
                    148,                 1.2383,                 1.0642,                 1.6346,                0.92406,                0.77261,                0.83069,                0.58163,                  1.186,                 1.1057,                 1.7387,             0.00061009,             0.00061009,             0.00061009
                    149,                 1.2373,                 1.0802,                  1.644,                0.81487,                 0.7619,                0.85393,                0.58245,                 1.1515,                 1.0614,                 1.7174,             0.00060938,             0.00060938,             0.00060938
                    150,                 1.2432,                 1.0653,                 1.6258,                0.88951,                0.76676,                0.86311,                0.57295,                 1.2156,                 1.0984,                  1.847,             0.00060868,             0.00060868,             0.00060868
                    151,                 1.3216,                 1.0997,                 1.6887,                0.70917,                0.79365,                0.77803,                0.52633,                 1.2257,                 1.1985,                  1.765,             0.00060797,             0.00060797,             0.00060797
                    152,                 1.2187,                 1.0607,                 1.6012,                0.74672,                0.74877,                0.78692,                0.51256,                 1.2986,                 1.2708,                 1.8688,             0.00060726,             0.00060726,             0.00060726
                    153,                 1.2651,                 1.0517,                 1.5843,                0.88876,                0.79365,                 0.8598,                0.57089,                 1.1716,                 1.0624,                 1.7088,             0.00060656,             0.00060656,             0.00060656
                    154,                 1.2007,                 1.0243,                 1.6342,                0.86079,                0.78524,                0.85853,                0.62889,                 1.0524,                0.96309,                  1.616,             0.00060585,             0.00060585,             0.00060585
                    155,                 1.2607,                 1.0393,                 1.6183,                 0.7881,                 0.7619,                0.81678,                0.58636,                 1.1764,                 1.0558,                 1.7315,             0.00060514,             0.00060514,             0.00060514
                    156,                 1.2587,                 1.1004,                 1.6545,                0.86852,                0.83888,                 0.8301,                0.57968,                 1.1882,                  1.003,                 1.7284,             0.00060444,             0.00060444,             0.00060444
                    157,                 1.2169,                 1.0758,                 1.6204,                0.86913,                  0.738,                 0.8142,                0.57237,                 1.1703,                 1.0159,                 1.7218,             0.00060373,             0.00060373,             0.00060373
                    158,                 1.2538,                 1.0348,                 1.6342,                0.77656,                 0.7619,                0.82457,                0.55266,                  1.161,                 1.0212,                 1.7353,             0.00060302,             0.00060302,             0.00060302
                    159,                 1.2061,                 1.0537,                 1.6029,                0.83149,                0.78331,                0.82583,                0.57001,                 1.2251,                 1.0661,                 1.7914,             0.00060232,             0.00060232,             0.00060232
                    160,                 1.2151,                 1.0264,                 1.5791,                0.80616,                0.79365,                0.82348,                0.57824,                 1.1258,                 1.0178,                 1.6603,             0.00060161,             0.00060161,             0.00060161
                    161,                 1.1992,                 1.0053,                 1.5874,                0.85847,                0.77031,                0.82155,                0.58126,                 1.2225,                  1.024,                 1.7937,              0.0006009,              0.0006009,              0.0006009
                    162,                 1.2554,                 1.0591,                 1.6415,                0.89082,                 0.7619,                0.84417,                0.57406,                 1.2318,                 1.0288,                 1.7855,              0.0006002,              0.0006002,              0.0006002
                    163,                  1.219,                 1.0405,                   1.57,                0.85953,                0.77778,                0.82893,                0.57375,                 1.1984,                 1.0181,                 1.7435,             0.00059949,             0.00059949,             0.00059949
                    164,                 1.2276,                 1.0641,                 1.6101,                0.86855,                 0.7619,                0.83586,                0.60537,                  1.208,                0.96384,                 1.7682,             0.00059878,             0.00059878,             0.00059878
                    165,                 1.2065,                0.99156,                 1.5523,                0.73706,                0.77778,                0.80018,                 0.5749,                 1.1138,                 1.0368,                 1.6873,             0.00059807,             0.00059807,             0.00059807
                    166,                 1.1615,                 1.0041,                 1.5784,                0.85707,                0.76149,                0.82054,                0.57821,                 1.1916,                 1.0897,                 1.7641,             0.00059737,             0.00059737,             0.00059737
                    167,                 1.2955,                 1.0315,                 1.6199,                0.84544,                 0.7619,                0.78068,                0.53329,                 1.2281,                 1.1221,                 1.7506,             0.00059666,             0.00059666,             0.00059666
                    168,                 1.2376,                 1.0339,                 1.5918,                 0.8828,                0.79365,                0.85574,                0.56845,                 1.2018,                  1.005,                 1.7725,             0.00059595,             0.00059595,             0.00059595
                    169,                 1.1763,                0.98438,                 1.5902,                0.89399,                0.80325,                0.85562,                0.60508,                 1.1218,                0.96327,                 1.6697,             0.00059525,             0.00059525,             0.00059525
                    170,                 1.2288,                  1.004,                 1.5639,                0.78468,                 0.8254,                0.84031,                0.58895,                 1.1368,                 1.0433,                 1.6565,             0.00059454,             0.00059454,             0.00059454
                    171,                 1.2218,                  1.018,                 1.5931,                0.83402,                0.80952,                0.84336,                0.60309,                 1.1274,                0.94432,                 1.6538,             0.00059383,             0.00059383,             0.00059383
                    172,                 1.1669,                0.97263,                 1.5464,                0.86022,                0.78154,                0.85467,                0.61342,                 1.1364,                0.96822,                 1.6684,             0.00059313,             0.00059313,             0.00059313
                    173,                 1.1363,                0.94383,                  1.545,                0.91101,                0.73016,                0.81066,                0.58687,                 1.1393,                 1.0088,                 1.6942,             0.00059242,             0.00059242,             0.00059242
                    174,                  1.107,                 0.9567,                 1.5277,                0.82252,                0.80919,                0.85016,                0.60738,                 1.0861,                 0.9726,                 1.6493,             0.00059171,             0.00059171,             0.00059171
                    175,                 1.2036,                 1.0009,                 1.5729,                 0.8462,                0.77778,                0.85124,                0.60851,                 1.1173,                 1.0198,                 1.7033,             0.00059101,             0.00059101,             0.00059101
                    176,                 1.2186,                 1.0036,                 1.5794,                0.86368,                0.80462,                0.83461,                0.57004,                 1.2271,                 1.1317,                 1.7981,              0.0005903,              0.0005903,              0.0005903
                    177,                 1.1133,                0.95959,                 1.5159,                0.79383,                0.67236,                0.76504,                0.52675,                 1.1899,                 1.1859,                 1.7566,             0.00058959,             0.00058959,             0.00058959
                    178,                 1.1784,                0.97931,                 1.5349,                0.77681,                0.71827,                0.78197,                0.53918,                 1.1576,                 1.1546,                 1.7174,             0.00058889,             0.00058889,             0.00058889
                    179,                 1.1783,                0.99555,                 1.6019,                0.91328,                 0.7619,                0.84522,                 0.6051,                 1.0939,                 1.0413,                 1.6667,             0.00058818,             0.00058818,             0.00058818
                    180,                 1.1347,                0.97867,                 1.5434,                0.86601,                0.82079,                0.85546,                0.61806,                 1.0821,                0.95019,                 1.6654,             0.00058747,             0.00058747,             0.00058747
                    181,                 1.0848,                 0.9276,                 1.5136,                0.84678,                 0.7619,                0.82737,                0.59646,                 1.1339,                 1.0274,                 1.6994,             0.00058677,             0.00058677,             0.00058677
                    182,                 1.1157,                0.90587,                 1.5142,                0.87056,                0.74733,                0.83411,                0.61761,                 1.1214,                0.98456,                 1.6828,             0.00058606,             0.00058606,             0.00058606
                    183,                 1.1753,                0.93942,                 1.5475,                0.80548,                0.79365,                0.85516,                0.58717,                 1.1552,                0.92013,                 1.7191,             0.00058535,             0.00058535,             0.00058535
                    184,                 1.1283,                0.94928,                  1.544,                0.89775,                0.77778,                0.85989,                0.57231,                 1.3231,                 1.0016,                 1.8788,             0.00058464,             0.00058464,             0.00058464
                    185,                 1.1206,                 0.9188,                 1.5387,                0.77661,                0.77259,                0.81738,                0.59754,                 1.1078,                 1.0067,                 1.6659,             0.00058394,             0.00058394,             0.00058394
                    186,                  1.185,                0.94568,                 1.5696,                0.89236,                0.79365,                0.84137,                0.59012,                 1.1919,                 0.9609,                 1.7098,             0.00058323,             0.00058323,             0.00058323
                    187,                 1.0849,                0.94846,                 1.5328,                0.83661,                0.80952,                0.82992,                0.59742,                 1.1693,                 1.0409,                 1.7304,             0.00058252,             0.00058252,             0.00058252
                    188,                 1.1207,                0.94868,                  1.532,                0.85793,                0.76687,                0.84577,                0.61451,                 1.0835,                0.93471,                 1.6785,             0.00058182,             0.00058182,             0.00058182
                    189,                 1.1082,                0.93864,                  1.505,                0.81968,                0.79372,                0.82468,                0.57842,                 1.2012,                 1.0375,                 1.7636,             0.00058111,             0.00058111,             0.00058111
                    190,                 1.0976,                0.94288,                 1.5169,                0.75307,                 0.8254,                0.80533,                0.53727,                 1.1848,                 1.0949,                  1.701,              0.0005804,              0.0005804,              0.0005804
                    191,                 1.1908,                0.95941,                 1.5296,                0.78586,                0.75733,                0.81478,                0.57528,                 1.0987,                 1.1242,                 1.6615,              0.0005797,              0.0005797,              0.0005797
                    192,                 1.1283,                 0.9472,                  1.509,                0.80562,                0.87302,                0.86215,                0.61117,                 1.0883,                 1.0175,                 1.6572,             0.00057899,             0.00057899,             0.00057899
                    193,                 1.1798,                0.93939,                 1.5018,                0.92922,                0.83362,                0.88226,                0.62568,                 1.0738,                 0.9405,                 1.6592,             0.00057828,             0.00057828,             0.00057828
                    194,                 1.1377,                0.95611,                 1.5529,                0.89026,                0.73016,                   0.84,                 0.5729,                 1.1023,                 1.0439,                 1.6756,             0.00057758,             0.00057758,             0.00057758
                    195,                 1.1455,                0.89383,                 1.5046,                0.77825,                0.80952,                0.83211,                0.56474,                 1.1636,                  1.068,                 1.7142,             0.00057687,             0.00057687,             0.00057687
                    196,                 1.1481,                0.93061,                 1.5085,                0.84221,                0.79365,                0.83496,                0.58117,                 1.1529,                0.97771,                 1.7065,             0.00057616,             0.00057616,             0.00057616
                    197,                 1.0213,                0.89258,                 1.4595,                0.90946,                0.85714,                0.86671,                0.60293,                 1.2243,                0.92251,                 1.7474,             0.00057546,             0.00057546,             0.00057546
                    198,                 1.0792,                0.90482,                 1.4644,                0.89718,                0.74603,                0.83536,                 0.5576,                 1.1955,                  1.159,                 1.7143,             0.00057475,             0.00057475,             0.00057475
                    199,                 1.1645,                0.96025,                 1.5414,                0.90999,                0.73016,                0.84718,                0.62418,                 1.1833,                0.98304,                  1.735,             0.00057404,             0.00057404,             0.00057404
                    200,                  1.115,                0.90369,                 1.4789,                0.77116,                0.80239,                0.82077,                0.59592,                 1.2287,                 1.0141,                 1.7631,             0.00057333,             0.00057333,             0.00057333
                    201,                 1.0713,                  0.894,                 1.4611,                0.88314,                0.73016,                0.83271,                0.58777,                 1.1658,                 1.0381,                 1.7131,             0.00057263,             0.00057263,             0.00057263
                    202,                 1.1081,                0.89476,                 1.4791,                0.82528,                0.82471,                0.84313,                0.58986,                 1.1848,                0.98649,                 1.7366,             0.00057192,             0.00057192,             0.00057192
                    203,                 1.1423,                 0.9473,                 1.5236,                0.73621,                0.80952,                0.80764,                0.55799,                 1.1747,                 1.0357,                  1.723,             0.00057121,             0.00057121,             0.00057121
                    204,                 1.0494,                0.85527,                 1.4762,                0.73856,                0.74603,                0.79537,                0.55602,                 1.1608,                 1.0738,                 1.7134,             0.00057051,             0.00057051,             0.00057051
                    205,                 1.0656,                0.85971,                 1.4815,                0.75421,                0.87302,                 0.8569,                0.61815,                 1.0429,                0.94237,                 1.5813,              0.0005698,              0.0005698,              0.0005698
                    206,                 1.0674,                0.90253,                 1.4999,                0.91809,                 0.8254,                0.86682,                 0.6322,                  1.101,                  0.964,                 1.6477,             0.00056909,             0.00056909,             0.00056909
                    207,                  1.058,                0.86451,                 1.4632,                0.92923,                0.83375,                0.89087,                 0.6142,                 1.0615,                 0.9187,                  1.611,             0.00056839,             0.00056839,             0.00056839
                    208,                 1.0746,                0.92211,                 1.5279,                0.87301,                 0.7639,                0.81018,                0.55983,                 1.2316,                 1.1562,                 1.8037,             0.00056768,             0.00056768,             0.00056768
                    209,                 1.1288,                0.89932,                 1.4935,                0.89649,                0.82484,                0.83448,                0.60038,                 1.1336,                0.98153,                 1.6956,             0.00056697,             0.00056697,             0.00056697
                    210,                 1.0576,                0.89707,                 1.4655,                0.86823,                0.83675,                0.89239,                0.62269,                 1.1294,                0.80982,                 1.7074,             0.00056627,             0.00056627,             0.00056627
                    211,                 1.0945,                0.91524,                 1.4921,                0.83677,                0.79365,                 0.8716,                0.62784,                 1.0742,                0.93116,                 1.6374,             0.00056556,             0.00056556,             0.00056556
                    212,                 1.0995,                0.87345,                 1.4695,                 0.7507,                0.81259,                0.83798,                0.59012,                 1.1465,                0.95756,                 1.6663,             0.00056485,             0.00056485,             0.00056485
                    213,                 1.0891,                0.86855,                 1.4727,                0.82678,                0.74603,                0.82576,                0.59028,                 1.1175,                0.99012,                 1.6464,             0.00056415,             0.00056415,             0.00056415
                    214,                 1.0619,                0.89176,                 1.4726,                0.91712,                0.74603,                0.83783,                0.59038,                 1.1518,                 1.1116,                  1.673,             0.00056344,             0.00056344,             0.00056344
                    215,                 1.0799,                0.87467,                 1.4802,                0.82245,                 0.8254,                 0.8497,                0.63916,                 1.1209,                0.95455,                 1.6652,             0.00056273,             0.00056273,             0.00056273
                    216,                 1.0269,                0.85058,                 1.4419,                0.93682,                 0.7619,                0.83717,                 0.5956,                 1.1624,                0.95089,                 1.7153,             0.00056203,             0.00056203,             0.00056203
                    217,                 1.1225,                0.89543,                 1.4762,                0.82531,                 0.7619,                0.82837,                0.61223,                 1.0853,                 1.0106,                 1.6342,             0.00056132,             0.00056132,             0.00056132
                    218,                 1.0581,                 0.8701,                 1.4535,                0.81333,                0.80952,                0.82343,                0.57726,                 1.1921,                   1.07,                 1.7021,             0.00056061,             0.00056061,             0.00056061
                    219,                 1.0866,                0.89222,                 1.4656,                0.90472,                 0.8254,                0.86571,                0.62744,                 1.0726,                0.91294,                 1.6172,              0.0005599,              0.0005599,              0.0005599
                    220,                 1.0728,                 0.8437,                 1.4435,                 0.8655,                 0.8254,                0.86815,                 0.6177,                 1.1148,                0.94452,                 1.6436,              0.0005592,              0.0005592,              0.0005592
                    221,                 1.1185,                0.88629,                 1.4919,                0.90458,                0.75248,                0.84247,                0.58942,                 1.1496,                0.98903,                 1.7433,             0.00055849,             0.00055849,             0.00055849
                    222,                 1.1188,                 0.8882,                 1.5075,                0.81225,                0.82409,                0.83099,                0.58096,                 1.1312,                 1.0119,                 1.6781,             0.00055778,             0.00055778,             0.00055778
                    223,                 1.0257,                0.82054,                  1.409,                0.84176,                0.75994,                0.82839,                   0.57,                 1.1071,                 1.0506,                 1.6842,             0.00055708,             0.00055708,             0.00055708
                    224,                 1.0653,                0.85003,                 1.4527,                0.88011,                0.74603,                0.82143,                0.59293,                 1.0129,                0.98748,                 1.5719,             0.00055637,             0.00055637,             0.00055637
                    225,                 1.1202,                0.88865,                 1.4702,                0.79095,                0.79365,                0.82244,                0.59299,                 1.1084,                0.99387,                 1.6517,             0.00055566,             0.00055566,             0.00055566
                    226,                0.97592,                0.81641,                 1.4297,                0.82677,                0.83337,                0.85695,                0.60113,                 1.1816,                 1.0067,                 1.7102,             0.00055496,             0.00055496,             0.00055496
                    227,                 1.0378,                0.85116,                 1.4645,                0.89914,                0.84127,                0.87144,                0.63338,                 1.0879,                0.90398,                 1.6262,             0.00055425,             0.00055425,             0.00055425
                    228,                 1.0684,                0.84943,                 1.4475,                0.90996,                0.84127,                0.86919,                0.63538,                 1.0832,                0.97637,                 1.6202,             0.00055354,             0.00055354,             0.00055354
                    229,                 1.0649,                0.85356,                 1.4689,                 0.8436,                0.79365,                0.84083,                0.61575,                 1.0724,                0.92062,                 1.6284,             0.00055284,             0.00055284,             0.00055284
                    230,                 1.0522,                0.84625,                 1.4735,                0.92369,                0.79365,                0.88206,                0.64359,                 1.0346,                0.87621,                 1.5715,             0.00055213,             0.00055213,             0.00055213
                    231,                0.99625,                0.76827,                 1.4035,                0.92762,                0.81375,                0.88803,                0.67515,                0.99092,                0.85716,                 1.5263,             0.00055142,             0.00055142,             0.00055142
                    232,                 1.0588,                0.84443,                 1.4713,                0.89581,                 0.8254,                0.84207,                0.59741,                 1.2276,                0.94605,                 1.7664,             0.00055072,             0.00055072,             0.00055072
                    233,                 1.0169,                0.85911,                 1.4439,                0.87963,                 0.8254,                0.86703,                0.64417,                 1.0965,                0.86884,                 1.6546,             0.00055001,             0.00055001,             0.00055001
                    234,                 1.0503,                0.85909,                 1.4233,                0.89367,                 0.8254,                0.86489,                0.63367,                  1.078,                0.88757,                 1.6261,              0.0005493,              0.0005493,              0.0005493
                    235,                 1.0687,                0.87459,                  1.458,                0.81349,                0.85714,                0.85175,                0.64363,                 1.0412,                0.94391,                  1.601,             0.00054859,             0.00054859,             0.00054859
                    236,                 1.0836,                0.85623,                 1.4742,                0.89712,                0.77778,                0.83029,                0.60307,                 1.0621,                 0.9317,                 1.6202,             0.00054789,             0.00054789,             0.00054789
                    237,                 1.0413,                0.80573,                 1.4132,                0.94422,                0.80612,                0.86146,                0.62103,                  1.192,                0.95821,                 1.6501,             0.00054718,             0.00054718,             0.00054718
                    238,                 1.0447,                0.82274,                 1.4228,                0.86818,                0.79365,                0.86575,                0.62202,                 1.0998,                0.94427,                 1.6018,             0.00054647,             0.00054647,             0.00054647
                    239,                 1.0404,                0.85232,                  1.453,                0.88025,                0.81682,                0.88047,                0.62962,                 1.1159,                0.90589,                 1.6359,             0.00054577,             0.00054577,             0.00054577
                    240,                 1.0881,                0.86722,                 1.4579,                0.92714,                0.80795,                0.87471,                0.61634,                 1.0831,                0.90296,                 1.6307,             0.00054506,             0.00054506,             0.00054506
                    241,                  1.079,                0.87782,                 1.4614,                0.89059,                 0.7619,                0.84763,                0.56165,                 1.2421,                 1.0457,                 1.7726,             0.00054435,             0.00054435,             0.00054435
                    242,                 1.0554,                0.80712,                 1.4564,                0.83956,                0.74603,                0.84388,                0.59681,                 1.1153,                0.93971,                 1.6477,             0.00054365,             0.00054365,             0.00054365
                    243,                 1.0133,                0.80647,                 1.4132,                0.90817,                0.74603,                0.85435,                0.62764,                  1.082,                 0.9556,                 1.5858,             0.00054294,             0.00054294,             0.00054294
                    244,                 1.0565,                 0.8203,                 1.4171,                0.91185,                0.82101,                0.86613,                0.64549,                 1.0669,                 0.8834,                 1.6065,             0.00054223,             0.00054223,             0.00054223
                    245,                 1.0053,                0.82568,                 1.4051,                0.85853,                 0.8254,                0.84863,                0.62917,                 1.0947,                0.89964,                 1.6557,             0.00054153,             0.00054153,             0.00054153
                    246,                 1.0112,                0.81721,                 1.4295,                0.85493,                0.79365,                0.83693,                0.58871,                 1.1735,                0.92253,                  1.747,             0.00054082,             0.00054082,             0.00054082
                    247,                 1.0861,                0.85243,                 1.4343,                0.89133,                0.80952,                0.85936,                0.62345,                 1.0949,                0.93698,                 1.6335,             0.00054011,             0.00054011,             0.00054011
                    248,                 1.0662,                0.86527,                 1.4319,                0.87045,                0.85327,                0.86707,                0.62824,                 1.1561,                0.93291,                 1.6675,             0.00053941,             0.00053941,             0.00053941
                    249,                 1.0487,                0.85498,                 1.4491,                0.76213,                0.76287,                0.82287,                0.59463,                 1.0902,                0.97852,                 1.6284,              0.0005387,              0.0005387,              0.0005387
                    250,                 1.0292,                0.82404,                 1.4101,                0.86074,                0.78493,                0.83302,                 0.6125,                 1.0555,                0.93143,                 1.5905,             0.00053799,             0.00053799,             0.00053799
                    251,                 1.0009,                0.82895,                 1.3864,                0.81069,                 0.8837,                0.85549,                0.63899,                 1.0212,                0.83349,                  1.553,             0.00053728,             0.00053728,             0.00053728
                    252,                 0.9951,                0.83126,                   1.41,                0.86855,                0.83906,                0.85583,                0.61499,                  1.082,                 0.8554,                 1.6038,             0.00053658,             0.00053658,             0.00053658
                    253,                0.98262,                  0.783,                 1.3886,                0.90465,                0.75305,                0.85825,                0.62446,                 1.0774,                0.93197,                 1.6114,             0.00053587,             0.00053587,             0.00053587
                    254,                 1.0265,                0.82354,                 1.4213,                0.79508,                0.74603,                0.80864,                0.58614,                 1.1625,                  1.007,                 1.7035,             0.00053516,             0.00053516,             0.00053516
                    255,                0.96805,                0.79187,                 1.3656,                0.92032,                0.74603,                0.82525,                 0.5953,                 1.1735,                 1.0649,                 1.6772,             0.00053446,             0.00053446,             0.00053446
                    256,                 1.0159,                0.84437,                 1.3935,                 0.9208,                 0.8254,                0.84867,                0.62697,                 1.1313,                0.96538,                 1.6486,             0.00053375,             0.00053375,             0.00053375
                    257,                0.99849,                0.81147,                 1.4026,                0.92499,                0.77778,                0.84891,                0.57603,                 1.1785,                0.99122,                 1.7451,             0.00053304,             0.00053304,             0.00053304
                    258,                 1.0569,                0.84891,                 1.4518,                0.94056,                0.80952,                0.87099,                0.61485,                 1.1318,                0.90758,                 1.7163,             0.00053234,             0.00053234,             0.00053234
                    259,                0.95234,                0.80819,                 1.3984,                0.92573,                0.77778,                0.87045,                0.59994,                 1.1371,                0.89822,                 1.6787,             0.00053163,             0.00053163,             0.00053163
                    260,                0.99031,                0.76607,                 1.3689,                0.92908,                0.83187,                0.87087,                0.61837,                  1.086,                0.88868,                 1.6192,             0.00053092,             0.00053092,             0.00053092
                    261,                0.94477,                0.78155,                 1.3878,                0.93976,                0.80952,                0.87114,                0.60738,                 1.1321,                0.91925,                 1.6638,             0.00053022,             0.00053022,             0.00053022
                    262,                0.98045,                0.77846,                 1.3692,                0.85766,                0.80952,                0.85295,                0.59791,                 1.1071,                 1.0206,                 1.6377,             0.00052951,             0.00052951,             0.00052951
                    263,                0.98602,                0.80909,                 1.4169,                0.90964,                0.79898,                0.86246,                 0.6157,                 1.0611,                0.94309,                 1.5805,              0.0005288,              0.0005288,              0.0005288
                    264,                0.91857,                0.74462,                 1.3649,                0.91028,                0.80531,                 0.8751,                0.61376,                  1.116,                0.95213,                 1.6277,              0.0005281,              0.0005281,              0.0005281
                    265,                0.99519,                0.78459,                 1.3969,                0.89228,                0.78894,                0.86055,                0.63318,                  1.064,                0.91268,                 1.6064,             0.00052739,             0.00052739,             0.00052739
                    266,                0.91045,                0.76326,                 1.3551,                0.83923,                0.80952,                0.86335,                0.62242,                  1.079,                0.88743,                 1.6447,             0.00052668,             0.00052668,             0.00052668
                    267,                 1.0212,                0.78048,                 1.3936,                0.89926,                0.77778,                0.87188,                0.63904,                 1.0487,                0.90524,                 1.5731,             0.00052598,             0.00052598,             0.00052598
                    268,                 1.0166,                0.84284,                 1.4073,                0.81573,                0.80952,                0.85637,                0.62629,                 1.0312,                0.96393,                 1.5668,             0.00052527,             0.00052527,             0.00052527
                    269,                0.97634,                0.77828,                 1.3862,                0.89034,                0.80952,                0.86866,                0.57493,                 1.1656,                0.99533,                 1.6923,             0.00052456,             0.00052456,             0.00052456
                    270,                0.99259,                0.81294,                 1.4097,                  0.937,                0.80952,                0.86789,                0.62137,                 1.0922,                0.93161,                 1.6188,             0.00052385,             0.00052385,             0.00052385
                    271,                0.97637,                0.77253,                  1.369,                 0.9127,                0.82984,                0.89235,                0.63708,                 1.0827,                0.91778,                 1.6285,             0.00052315,             0.00052315,             0.00052315
                    272,                 1.0248,                 0.8408,                 1.3984,                 0.9159,                 0.7619,                0.86534,                0.62916,                 1.0565,                0.91031,                 1.5953,             0.00052244,             0.00052244,             0.00052244
                    273,                0.94985,                0.78218,                 1.3733,                0.89429,                0.80575,                0.86246,                0.61828,                 1.1197,                0.91839,                 1.6453,             0.00052173,             0.00052173,             0.00052173
                    274,                0.97993,                0.77922,                 1.3901,                0.93134,                0.79365,                0.87821,                0.64797,                 1.0384,                0.83949,                 1.5639,             0.00052103,             0.00052103,             0.00052103
                    275,                0.95982,                0.78028,                 1.3764,                0.87511,                0.77856,                0.84912,                0.65549,                 1.0774,                0.93436,                 1.6252,             0.00052032,             0.00052032,             0.00052032
                    276,                0.98188,                0.78466,                 1.3641,                0.90717,                0.77778,                0.84904,                0.64772,                 1.0448,                0.94469,                 1.5909,             0.00051961,             0.00051961,             0.00051961
                    277,                0.94702,                0.76578,                 1.3377,                0.87422,                0.85714,                0.86718,                0.62999,                 1.0474,                0.88422,                 1.5628,             0.00051891,             0.00051891,             0.00051891
                    278,                 0.9542,                 0.7363,                 1.3591,                0.85765,                0.77778,                 0.8416,                0.64112,                 1.0421,                0.90485,                 1.5605,              0.0005182,              0.0005182,              0.0005182
                    279,                 0.9671,                0.75981,                 1.3878,                 0.8934,                0.79825,                0.85543,                0.64253,                 1.0079,                0.93269,                 1.5391,             0.00051749,             0.00051749,             0.00051749
                    280,                0.95289,                0.76038,                 1.3524,                0.84192,                 0.7619,                 0.8296,                0.61376,                 1.0332,                0.91164,                 1.5874,             0.00051679,             0.00051679,             0.00051679
                    281,                0.95414,                0.74058,                 1.3526,                0.84414,                0.77376,                0.83868,                0.62271,                0.97021,                0.90933,                 1.4897,             0.00051608,             0.00051608,             0.00051608
                    282,                0.96952,                0.76328,                 1.3704,                0.84236,                 0.8254,                0.84422,                0.63952,                0.92357,                 0.9426,                 1.4767,             0.00051537,             0.00051537,             0.00051537
                    283,                0.99395,                0.77262,                 1.3649,                0.89846,                0.77778,                0.82122,                0.59136,                 1.0867,                 1.0511,                 1.6313,             0.00051467,             0.00051467,             0.00051467
                    284,                0.94581,                0.73829,                 1.3418,                0.89468,                0.80901,                0.83929,                0.63531,                 1.0415,                0.96441,                  1.594,             0.00051396,             0.00051396,             0.00051396
                    285,                0.93692,                0.77532,                 1.3475,                0.86409,                0.80741,                0.81909,                 0.6099,                 1.1034,                 1.0639,                 1.6436,             0.00051325,             0.00051325,             0.00051325
                    286,                0.96652,                0.76893,                  1.376,                0.89064,                0.71429,                0.82475,                0.61226,                 1.1002,                 1.1162,                 1.6555,             0.00051254,             0.00051254,             0.00051254
                    287,                0.95084,                0.75859,                 1.3575,                0.81489,                0.83855,                0.84058,                0.59672,                 1.0701,                0.97758,                 1.6166,             0.00051184,             0.00051184,             0.00051184
                    288,                 1.0077,                0.80406,                 1.4157,                0.78747,                0.82338,                0.85021,                0.62062,                 1.0883,                0.97659,                 1.6311,             0.00051113,             0.00051113,             0.00051113
                    289,                0.92753,                0.74924,                 1.3552,                0.89025,                 0.7726,                0.85231,                 0.6178,                  1.064,                0.92225,                 1.6049,             0.00051042,             0.00051042,             0.00051042
                    290,                 1.0099,                0.77961,                 1.4135,                0.90515,                0.77778,                0.85785,                0.58524,                 1.2089,                0.96044,                 1.7773,             0.00050972,             0.00050972,             0.00050972
                    291,                0.95217,                0.75554,                 1.3694,                0.89257,                0.79128,                0.85563,                0.60126,                 1.1501,                0.98976,                 1.6679,             0.00050901,             0.00050901,             0.00050901
                    292,                0.94338,                0.77287,                 1.3782,                0.90383,                 0.8254,                0.85185,                 0.5676,                 1.2936,                 1.0313,                 1.8067,              0.0005083,              0.0005083,              0.0005083
                    293,                 1.0141,                0.79122,                 1.3918,                0.85966,                0.80952,                  0.842,                0.63603,                 1.1097,                0.92471,                 1.6606,              0.0005076,              0.0005076,              0.0005076
                    294,                0.92547,                0.73311,                 1.3354,                0.89155,                0.79365,                0.86176,                0.62448,                  1.098,                0.94749,                 1.6469,             0.00050689,             0.00050689,             0.00050689
                    295,                0.89768,                0.76402,                 1.3583,                0.92267,                0.75761,                0.86596,                0.60873,                 1.0897,                0.93006,                 1.6373,             0.00050618,             0.00050618,             0.00050618
                    296,                0.93143,                0.75341,                 1.3453,                0.92542,                0.78786,                0.88086,                0.62385,                 1.0515,                0.85356,                 1.6034,             0.00050548,             0.00050548,             0.00050548
                    297,                 0.9941,                0.77225,                 1.3778,                0.88671,                0.77778,                 0.8671,                0.58412,                 1.1064,                0.92439,                 1.6465,             0.00050477,             0.00050477,             0.00050477
                    298,                0.93629,                0.72773,                  1.314,                0.83039,                0.77716,                0.82316,                0.59675,                 1.1064,                0.96602,                 1.6458,             0.00050406,             0.00050406,             0.00050406
                    299,                0.96903,                0.76275,                 1.3855,                 0.8725,                0.77778,                0.82461,                0.57784,                 1.1673,                0.96388,                 1.6953,             0.00050336,             0.00050336,             0.00050336
                    300,                0.93022,                0.74648,                 1.3383,                0.93282,                0.77778,                0.85244,                0.61467,                 1.0858,                0.91377,                 1.6282,             0.00050265,             0.00050265,             0.00050265
                    301,                0.94633,                0.76023,                 1.3553,                0.91746,                0.79365,                 0.8445,                0.63118,                 1.0254,                0.96302,                 1.6007,             0.00050194,             0.00050194,             0.00050194
