                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     83,                 1.5629,                 1.4367,                 1.9596,                0.84683,                0.65079,                0.75133,                0.46925,                 1.4471,                 1.4131,                 2.1088,             0.00059807,             0.00059807,             0.00059807
                     84,                 1.5497,                 1.5609,                 1.9866,                0.77768,                0.61905,                 0.7226,                0.44933,                 1.4425,                 1.6124,                 2.0581,             0.00059666,             0.00059666,             0.00059666
                     85,                 1.5586,                 1.4267,                 1.9403,                 0.8431,                0.76768,                0.81991,                0.52947,                 1.3572,                 1.2758,                 1.9496,             0.00059525,             0.00059525,             0.00059525
                     86,                 1.4699,                 1.4216,                 1.9324,                 0.7789,                0.69841,                0.77285,                0.42562,                 1.5531,                 1.4661,                 2.1788,             0.00059383,             0.00059383,             0.00059383
                     87,                 1.5103,                 1.4025,                 1.8864,                0.71852,                0.61905,                0.71033,                0.43192,                 1.4687,                 1.5209,                 2.1133,             0.00059242,             0.00059242,             0.00059242
                     88,                 1.4548,                 1.4035,                 1.8704,                0.71698,                0.61905,                0.72393,                0.46479,                 1.4211,                 1.4194,                 2.0532,             0.00059101,             0.00059101,             0.00059101
                     89,                 1.4526,                 1.3723,                 1.8541,                0.83513,                0.61905,                0.71984,                0.45386,                 1.4478,                 1.5555,                 2.1326,             0.00058959,             0.00058959,             0.00058959
                     90,                 1.4512,                  1.396,                 1.8673,                0.73605,                 0.7619,                0.76706,                0.49946,                 1.2999,                 1.3035,                 1.9226,             0.00058818,             0.00058818,             0.00058818
                     91,                 1.4823,                 1.4249,                 1.9121,                0.81299,                0.60317,                0.70099,                0.43195,                 1.4019,                 1.4607,                 2.0457,             0.00058677,             0.00058677,             0.00058677
                     92,                 1.4601,                 1.3566,                 1.8692,                0.88896,                0.68254,                0.76838,                0.49371,                 1.3944,                 1.3676,                  1.998,             0.00058535,             0.00058535,             0.00058535
                     93,                 1.5006,                 1.3944,                 1.8995,                 0.6671,                0.69981,                0.72962,                0.45887,                 1.4042,                 1.4323,                 2.0444,             0.00058394,             0.00058394,             0.00058394
                     94,                   1.37,                 1.3659,                 1.8391,                 0.7529,                0.53968,                 0.6773,                0.42443,                 1.4458,                 1.5083,                 2.0384,             0.00058252,             0.00058252,             0.00058252
                     95,                 1.4418,                 1.3649,                 1.8644,                0.89626,                0.69841,                0.81934,                0.51398,                 1.3459,                 1.1997,                  1.922,             0.00058111,             0.00058111,             0.00058111
                     96,                 1.4747,                 1.4333,                 1.9058,                0.72006,                0.65328,                0.69097,                0.43956,                 1.3343,                 1.4488,                 1.9356,              0.0005797,              0.0005797,              0.0005797
                     97,                 1.4876,                  1.363,                 1.8851,                 0.7216,                0.71429,                0.73249,                0.46629,                 1.3551,                 1.3457,                 1.9591,             0.00057828,             0.00057828,             0.00057828
                     98,                  1.453,                 1.3013,                 1.8217,                0.72629,                0.75818,                0.79334,                0.52494,                 1.3194,                 1.2175,                 1.8818,             0.00057687,             0.00057687,             0.00057687
                     99,                 1.5073,                 1.3171,                 1.8461,                0.67441,                0.85485,                0.82081,                0.53817,                 1.3593,                 1.1758,                 1.9183,             0.00057546,             0.00057546,             0.00057546
                    100,                 1.4023,                  1.305,                 1.8046,                0.52047,                 0.5873,                0.55344,                0.31381,                 1.4969,                 1.8966,                 2.1019,             0.00057404,             0.00057404,             0.00057404
                    101,                   1.41,                 1.3189,                 1.8257,                 0.6232,                0.79365,                0.73408,                0.44024,                 1.3766,                 1.4352,                 1.9644,             0.00057263,             0.00057263,             0.00057263
                    102,                 1.4476,                 1.3773,                 1.8599,                0.82825,                0.74603,                0.81321,                0.51279,                 1.3112,                 1.2095,                 1.9201,             0.00057121,             0.00057121,             0.00057121
                    103,                 1.3629,                 1.2747,                 1.7691,                0.88559,                0.73726,                0.80083,                0.50386,                 1.3925,                 1.2898,                 1.9777,              0.0005698,              0.0005698,              0.0005698
                    104,                 1.3654,                 1.2824,                 1.7944,                0.82202,                0.74603,                0.79667,                0.50812,                 1.3267,                  1.214,                 1.9268,             0.00056839,             0.00056839,             0.00056839
                    105,                  1.357,                 1.2281,                 1.7636,                0.74359,                0.69841,                0.74207,                0.47818,                 1.4057,                  1.321,                 2.0087,             0.00056697,             0.00056697,             0.00056697
                    106,                 1.3925,                 1.2413,                 1.8043,                0.79091,                 0.7619,                 0.7795,                0.50875,                 1.3218,                 1.2784,                 1.9638,             0.00056556,             0.00056556,             0.00056556
                    107,                  1.449,                 1.2862,                 1.8307,                0.84627,                 0.7619,                0.80452,                0.52249,                 1.3318,                 1.2869,                 1.9369,             0.00056415,             0.00056415,             0.00056415
                    108,                 1.3603,                 1.2779,                 1.8095,                0.77784,                0.65079,                0.72952,                0.48247,                 1.2783,                 1.3192,                 1.8968,             0.00056273,             0.00056273,             0.00056273
                    109,                 1.3509,                 1.2527,                 1.8023,                0.74367,                0.69083,                0.76989,                0.48358,                 1.3469,                 1.2762,                  1.954,             0.00056132,             0.00056132,             0.00056132
                    110,                 1.3919,                 1.2513,                 1.7525,                0.73465,                0.66667,                0.75643,                 0.5051,                 1.2409,                 1.2355,                 1.8527,              0.0005599,              0.0005599,              0.0005599
                    111,                 1.3561,                 1.2245,                 1.7474,                0.74671,                0.70194,                0.77807,                0.52543,                 1.2688,                  1.249,                 1.8896,             0.00055849,             0.00055849,             0.00055849
                    112,                 1.3524,                 1.2626,                 1.7787,                 0.8954,                0.67944,                0.79997,                0.54354,                 1.3042,                 1.1104,                 1.9302,             0.00055708,             0.00055708,             0.00055708
                    113,                 1.3332,                 1.1861,                 1.7343,                0.78255,                0.68552,                0.78293,                0.51306,                 1.3366,                  1.197,                 1.9454,             0.00055566,             0.00055566,             0.00055566
                    114,                 1.3964,                 1.2403,                 1.8038,                0.80087,                0.69841,                0.76531,                0.53733,                 1.2136,                 1.1566,                 1.8052,             0.00055425,             0.00055425,             0.00055425
                    115,                 1.3867,                 1.2298,                 1.7627,                0.81157,                0.68369,                0.77167,                0.51508,                 1.2884,                 1.1578,                 1.9267,             0.00055284,             0.00055284,             0.00055284
                    116,                 1.4063,                 1.2321,                 1.7887,                0.83787,                0.74603,                0.77591,                0.52799,                 1.2403,                 1.1632,                 1.8511,             0.00055142,             0.00055142,             0.00055142
                    117,                 1.3634,                 1.1974,                 1.7564,                0.69698,                0.69841,                0.75662,                0.49358,                 1.3052,                 1.2904,                 1.8782,             0.00055001,             0.00055001,             0.00055001
                    118,                 1.2921,                 1.2269,                 1.7392,                0.71233,                0.69841,                0.73814,                0.45465,                 1.2942,                 1.3101,                 1.8671,             0.00054859,             0.00054859,             0.00054859
                    119,                 1.4483,                 1.2652,                 1.7969,                0.80423,                0.79365,                0.81329,                 0.5247,                 1.2508,                 1.1376,                 1.8135,             0.00054718,             0.00054718,             0.00054718
                    120,                 1.2849,                   1.22,                  1.736,                0.78472,                0.77778,                0.81078,                0.53797,                 1.2305,                 1.1234,                 1.7774,             0.00054577,             0.00054577,             0.00054577
                    121,                 1.3554,                 1.2307,                 1.7354,                0.72062,                0.77791,                0.78626,                0.45771,                 1.5426,                 1.3015,                 2.1487,             0.00054435,             0.00054435,             0.00054435
                    122,                 1.3419,                 1.2686,                  1.777,                0.65878,                0.79365,                0.76884,                0.53464,                    1.2,                 1.1381,                 1.8186,             0.00054294,             0.00054294,             0.00054294
                    123,                 1.3287,                  1.242,                 1.7254,                0.80118,                0.74603,                0.79386,                0.49011,                 1.2703,                 1.1599,                 1.8111,             0.00054153,             0.00054153,             0.00054153
                    124,                 1.3128,                 1.1854,                 1.7291,                  0.848,                0.74603,                0.81279,                0.56887,                 1.2465,                 1.1462,                 1.8238,             0.00054011,             0.00054011,             0.00054011
                    125,                 1.2789,                 1.2162,                 1.7302,                0.89983,                0.71294,                0.82438,                0.54558,                 1.3358,                 1.1077,                 1.8879,              0.0005387,              0.0005387,              0.0005387
                    126,                 1.3332,                 1.1897,                 1.7471,                 0.7698,                0.74318,                0.80571,                0.56111,                 1.1929,                 1.0864,                 1.8102,             0.00053728,             0.00053728,             0.00053728
